title_length,desc_length,num_words,num_links,contains_telegram,suspicious_keyword_count,emoji_count,prize_amount,unrealistic_prize_flag,organizer_account_age,organizer_past_events,posting_frequency_24h,duplicate_similarity_score,external_link_domain_score,label
20,235,52,4,1,0,3,70606.36108292683,1,18,1,5,0.8022473212159111,0.02658533031050885,1
22,132,65,0,0,1,5,55974.39700081369,0,8,0,1,0.7102368925259853,0.7561638068877314,1
33,193,83,3,0,1,1,47416.599585925476,0,6,2,2,0.7161956621641937,0.2865588447832396,1
17,158,89,2,1,5,0,78645.33828318077,1,13,3,3,0.49396019040766154,0.7287323786341438,1
25,209,74,0,1,1,4,54678.79343179702,0,1,3,2,0.562255900087671,0.27785638355749115,1
12,122,45,1,0,4,0,70379.3955278963,1,86,2,2,0.4441924734922594,0.17293849056133892,1
36,281,37,5,0,6,5,61296.603329237325,0,26,0,1,0.3693757560872998,0.7603843582761872,1
28,177,53,2,0,1,3,75480.57861505255,1,19,1,4,0.1979917748277733,0.7432093084028917,1
35,114,73,1,1,4,4,33925.618871064056,0,27,1,3,0.7918691255376182,0.2617368021970879,1
37,50,52,0,0,0,3,37072.34311097595,0,14,2,0,0.2873842144343595,0.6323801519552718,1
32,197,89,1,1,1,2,78838.55617408076,1,0,1,5,0.8640910490569758,0.4846543594279445,1
39,150,32,0,0,0,0,64143.855428931696,0,181,1,3,0.6273821712763306,0.14924904736895345,1
30,225,56,0,0,3,0,39913.80437650268,0,6,0,5,0.7179701634133555,0.5820687966934626,1
16,216,96,3,1,1,0,5992.491491431552,0,63,0,1,0.3408432804473502,0.2143740315408473,1
32,249,59,2,1,2,1,39000.43800426551,0,39,1,3,0.577462330438505,0.4338261512388952,1
34,278,39,1,0,0,3,72744.24019075208,1,21,1,1,0.4983267924764794,0.32105612494117186,1
25,294,24,0,0,0,5,31729.724383989746,0,15,1,4,0.120104961325363,0.7410189684983882,1
37,222,46,3,1,4,5,8750.91725723934,0,23,1,4,0.5342810837268213,0.7892307191649194,1
15,163,29,4,1,1,0,40130.090092602026,0,125,1,2,0.5162529961039156,0.14212789938955508,1
23,250,34,5,0,4,2,43062.52636725035,0,0,3,3,0.44136841780909497,0.22536334579354167,1
33,95,14,2,1,3,3,37388.76897942012,0,14,0,6,0.44113616213853096,0.32895248447414177,1
28,71,87,4,0,6,4,10855.238284682935,0,20,3,0,0.2614068116091709,0.3957804523860226,1
32,63,64,0,1,6,2,42683.51117934165,0,25,1,0,0.5807018895335931,0.5815959644798796,1
19,251,45,0,1,6,4,8123.624047735744,0,19,1,2,0.6448122310251224,0.548869302098759,1
12,78,19,1,1,6,5,35304.06962759666,0,23,1,4,0.18571227029826712,0.3879706101380764,1
36,273,26,4,0,2,5,22562.880887321822,0,4,0,1,0.7979631935717513,0.4872830138208689,1
11,87,67,5,1,3,0,43733.22291482179,0,133,4,1,0.7751328819694212,0.14048775493951235,1
37,285,25,5,1,1,2,63028.36226258874,0,7,1,0,0.23988982388194566,0.061796881601970326,1
18,137,53,0,0,6,5,77846.05261381225,1,17,1,3,0.4152318431544801,0.64605165621648,1
28,251,99,1,1,5,3,11802.725452668297,0,4,0,5,0.8195901974901494,0.17961550717205035,1
28,293,62,0,1,1,1,14205.31244703232,0,23,1,6,0.21762807307137183,0.050194518719660276,1
32,88,79,0,1,3,3,9947.283950342055,0,16,0,2,0.2574206912984297,0.09377024000460588,1
18,258,49,0,0,1,5,39774.61101273763,0,22,0,0,0.354432770504689,0.35394204707840177,1
32,78,23,3,0,6,0,44973.54557578647,0,45,1,1,0.895054423043433,0.03157576117862222,1
37,68,10,1,0,6,2,75687.0116908779,1,6,0,0,0.43090423034461134,0.460188908402399,1
16,122,91,3,1,2,3,46245.7139867115,0,21,1,0,0.27336733380822653,0.3269631389224438,1
16,180,38,0,1,5,2,75811.83319082513,1,13,1,0,0.8477814240659194,0.2764223250957047,1
31,53,80,5,1,3,2,63475.545167830795,0,90,1,1,0.6657274570946528,0.11997682791080906,1
34,82,66,1,1,5,0,63774.797194843144,0,146,1,2,0.3794664742928443,0.6628121992936429,1
20,193,89,2,1,5,4,16798.053012370212,0,96,3,4,0.6884286905663501,0.3922272908242894,1
30,219,84,2,0,6,4,73898.13389323994,1,15,0,5,0.48626193847318105,0.7274960917936204,1
39,190,43,5,0,5,5,20852.811833209253,0,14,1,4,0.7460056279733274,0.24558812253009307,1
18,148,34,1,0,2,1,8994.218497813998,0,7,1,2,0.802857262834109,0.033875336750122734,1
35,179,67,5,1,1,3,16004.328233875687,0,117,2,6,0.1909857672547849,0.773499769200588,1
12,137,96,4,1,3,0,52761.28966768487,0,24,0,1,0.26865664331935757,0.027380181026406714,1
10,213,79,1,0,4,3,27382.22825418101,0,27,1,4,0.35009320314255177,0.2447324080412886,1
16,257,82,4,1,4,4,28104.2229107391,0,23,0,2,0.5976296577155789,0.3309208598948984,1
24,284,59,2,0,2,1,78225.13770929619,1,23,0,1,0.1661338012736257,0.7665682178128266,1
20,223,14,0,1,5,2,20560.610325288537,0,9,1,3,0.7657482320215696,0.6161186127161229,1
28,149,12,1,1,6,4,54883.965806807246,0,21,1,6,0.6570477212756298,0.13008447851048452,1
37,57,78,1,0,5,3,63370.41597468414,0,9,4,3,0.3416290129137938,0.16008491033986882,1
23,136,79,0,1,0,5,11723.115991321823,0,30,0,5,0.8692648917365653,0.08907043164923399,1
28,278,76,2,1,6,5,66275.12775352702,0,22,2,0,0.44206383112969144,0.6646874730575827,1
36,151,44,4,1,5,2,74513.15612335717,1,97,4,2,0.3605228571840803,0.16785095312272413,1
13,129,52,5,1,5,4,45018.33986414544,0,20,1,1,0.5532164113516858,0.15907376577322188,1
11,168,50,1,0,2,3,26578.507970558465,0,110,0,6,0.22783637138566926,0.3222595221453368,1
19,168,54,5,0,1,5,24981.653576504068,0,8,0,2,0.16333778276741123,0.020517539592486235,1
40,195,81,4,1,6,4,39475.53581069574,0,26,1,1,0.7800804648950795,0.10726974709796533,1
30,69,57,3,1,4,4,62461.5688612709,0,24,0,4,0.17794844138208987,0.35827597770664665,1
37,201,62,1,1,2,5,13933.90440048353,0,104,1,0,0.14689509121265826,0.14418980205662155,1
22,183,100,4,0,4,4,10424.225471273181,0,187,4,1,0.27334211507532546,0.5870724849939508,1
31,180,29,2,1,4,1,74810.16274354418,1,18,3,4,0.30672629612446894,0.22247627705200468,1
28,259,100,1,1,1,5,36149.20896648685,0,152,1,2,0.175907902276076,0.45038207855174334,1
12,115,10,2,0,3,2,58914.70582758843,0,24,0,2,0.7412662297688608,0.11036907775221874,1
19,220,38,1,1,4,3,41249.04823759333,0,195,1,3,0.28179909018130767,0.01799872849416975,1
25,287,44,3,0,3,4,76978.10936621459,1,2,0,4,0.529295795567392,0.17055934272064902,1
15,164,48,1,0,3,1,13987.100048432167,0,4,4,3,0.6819597833778119,0.035950740694464266,1
13,255,55,3,1,0,0,66114.30486987956,0,119,0,6,0.3700792333606212,0.6718532729580575,1
40,189,15,3,1,6,1,6224.53186615142,0,23,0,0,0.10487303296283612,0.1294121649941966,1
22,162,81,2,1,5,3,38637.83551749599,0,40,4,0,0.22060816506647224,0.31192835360402726,1
36,234,26,3,1,1,2,46774.89369538751,0,11,1,1,0.8788158231362939,0.03402255419569644,1
32,88,81,2,1,4,3,10816.385053003378,0,7,1,5,0.488448475411992,0.7494474114948861,1
36,299,78,3,0,6,1,30264.63667961564,0,8,0,0,0.7410958446275494,0.25295850258620345,1
16,168,86,0,0,5,3,17564.088061239112,0,56,1,1,0.7095863676829184,0.5772134825350478,1
13,110,54,1,1,0,3,63064.72032518331,0,131,1,3,0.692781864396651,0.02281076560144775,1
19,175,30,0,1,3,1,56930.06709360844,0,102,1,4,0.7446552060513452,0.7591741173774949,1
33,99,50,2,0,5,0,59843.96112753155,0,14,1,6,0.7508691369386287,0.3645356760314523,1
39,70,63,0,0,3,3,78254.64735401687,1,18,0,2,0.7781268957112172,0.3738919661953204,1
25,76,64,2,0,5,1,78238.53729567901,1,6,1,5,0.2974306654169476,0.18069579039257755,1
39,194,67,2,0,4,5,24250.783205765383,0,20,1,4,0.11843388703923627,0.6595061544637544,1
20,236,93,1,1,5,1,27885.249836778803,0,8,1,3,0.4634120112752094,0.29374627059688735,1
19,116,20,0,1,6,5,46260.74113001093,0,8,1,2,0.6701394465937105,0.363207418168665,1
20,99,51,1,1,6,4,48395.79649859876,0,19,1,2,0.2759871754850988,0.5907355510932498,1
11,59,77,5,0,0,0,38509.03538437728,0,174,0,1,0.15314605696678768,0.016114207511199387,1
36,215,25,1,0,3,2,68307.26970289549,0,22,1,1,0.41103307434114544,0.3257547117075046,1
36,164,17,1,0,6,4,63204.006830751285,0,21,1,1,0.5916076829736259,0.7281950337921099,1
30,290,97,1,1,6,5,61436.506831155486,0,18,1,2,0.7922027366063986,0.6164455299515379,1
10,194,100,3,0,3,2,30273.407981880326,0,5,0,0,0.7818461346751603,0.266608790677214,1
40,289,12,4,1,2,2,53633.84925447435,0,14,1,2,0.6558537235573505,0.335658643228301,1
15,203,45,3,1,3,2,41487.712261040426,0,29,4,3,0.8798955102024251,0.017626344628152556,1
20,184,79,1,1,4,1,60594.34710348803,0,138,0,2,0.48494353660952866,0.2074246754662936,1
27,137,25,1,0,1,5,7622.193283549154,0,3,0,5,0.43837903094436903,0.25672780672057416,1
31,183,74,4,1,5,0,66975.76325301058,0,6,1,0,0.6996798625210828,0.1572588517976061,1
38,232,29,0,0,4,2,57505.84669420054,0,21,1,2,0.4363674738893342,0.31297032488511517,1
22,75,51,4,0,1,0,17579.437903902377,0,0,0,0,0.4904459506894492,0.2923481383104642,1
28,94,64,1,0,1,2,3849.4690645701276,0,27,0,3,0.6079092840092055,0.20784467032120302,1
31,260,98,3,1,6,2,6327.774358316623,0,22,1,0,0.853520980207511,0.14217573494562472,1
26,89,40,2,1,3,5,23295.151145841166,0,14,1,2,0.676735888104925,0.2969085569009147,1
40,90,64,2,1,1,1,12251.59809511604,0,5,1,1,0.7675125930949117,0.05327285026700937,1
25,145,94,4,1,5,0,38727.17143731288,0,11,1,6,0.7673041503552676,0.3765896950024262,1
34,263,40,2,0,4,0,58634.16507286457,0,27,1,2,0.10676935351160417,0.23084683295516262,1
37,156,21,0,1,1,4,4030.9098276183204,0,39,0,6,0.5343988075150992,0.12256617974041456,1
30,160,22,2,0,6,3,25958.541087004283,0,9,1,6,0.5069973393491568,0.4055448543651441,1
18,296,78,0,0,2,4,27842.34805044514,0,22,1,1,0.6292592810935077,0.7726961613266033,1
15,278,88,0,1,1,5,31257.29818656864,0,18,0,2,0.5280957572196775,0.6000233036764347,1
35,69,51,0,0,5,5,47219.17949632632,0,28,0,2,0.2936807731175235,0.712756365198756,1
39,151,36,2,0,5,5,5862.6745350034835,0,4,0,1,0.6875302867294073,0.5709866112666757,1
34,228,16,4,1,0,3,17242.343132455455,0,24,0,1,0.21106965570537303,0.3587981157457645,1
27,300,73,3,1,0,5,67674.73613580703,0,2,1,3,0.19508278653018443,0.5209865269845879,1
40,286,31,4,0,1,1,70624.29216495452,1,30,1,0,0.565808424553917,0.20422816349140144,1
27,292,66,5,0,0,4,26819.78507395322,0,129,1,2,0.34358387039136506,0.12516781921152906,1
16,229,85,0,0,0,5,52726.26636650097,0,28,1,3,0.42681739576041544,0.33963920798347047,1
39,127,72,2,1,1,1,28490.407986003665,0,154,0,1,0.34861269514540194,0.4421605509585849,1
17,183,70,2,0,2,2,75330.15976186251,1,79,2,4,0.6038890172030813,0.6716650273278251,1
35,60,54,0,1,6,0,11062.733102733935,0,0,3,2,0.469627035392352,0.3903115274195731,1
20,233,27,1,1,5,3,43900.67915786677,0,174,0,4,0.4691857973602783,0.029345626983841067,1
22,142,67,0,1,5,3,3250.8212125281498,0,29,2,1,0.6094848868897622,0.3008457330787899,1
33,208,58,5,0,2,1,64267.33814588286,0,83,1,5,0.5021210531842144,0.766000615099011,1
36,110,15,3,1,1,5,33397.64205194269,0,12,1,0,0.6152679104565185,0.5499299697399991,1
33,191,74,4,1,0,0,59443.178151132175,0,120,1,6,0.49493766454796,0.3209607137805297,1
34,173,93,1,1,3,2,51393.80067192817,0,165,0,0,0.6303668001208369,0.394758378155319,1
21,172,85,0,0,3,2,13942.043549234797,0,2,3,2,0.4034911309401741,0.5349322435383063,1
26,99,54,3,1,3,5,79433.61171628948,1,12,1,3,0.67777478494281,0.7503619699999579,1
26,232,84,3,1,5,3,8180.722585451142,0,75,1,6,0.5490331005850021,0.4489991447863957,1
23,172,26,1,1,5,5,64600.12726155382,0,22,1,3,0.4389282598043848,0.4675240023138257,1
37,156,21,0,1,6,2,17450.980743746542,0,181,1,2,0.8440956748306521,0.11558740996842341,1
32,126,50,1,1,4,5,8058.283564454205,0,9,1,3,0.7982202807617387,0.06230930423206807,1
22,81,100,1,1,2,0,76394.76214507906,1,7,3,1,0.5761635271262697,0.15688711737341607,1
28,217,22,0,1,0,0,6260.362875370086,0,29,2,6,0.7138344385794044,0.7670589111617734,1
11,109,10,1,0,2,0,74079.49137118066,1,29,0,1,0.5779788867353203,0.32575356826763263,1
16,275,86,5,1,5,1,48673.94223779859,0,1,1,1,0.5812509922657566,0.1876162990072616,1
11,239,43,2,0,3,1,30214.30372813074,0,25,0,2,0.5580506557734852,0.0963215264292693,1
27,53,67,2,1,6,4,53506.65936782283,0,134,0,6,0.1923037268433846,0.06467782130959475,1
20,213,75,1,1,0,3,40055.91166525289,0,22,0,4,0.4831146810258294,0.1488329019851584,1
21,293,82,1,0,0,3,71514.45393985978,1,189,0,3,0.16809356184145632,0.3676832124214901,1
10,212,26,2,1,1,2,21126.67235273676,0,19,4,2,0.7810872935908224,0.17347773252815202,1
22,166,23,1,0,1,3,68846.17784863716,0,73,3,1,0.597526668928398,0.5801401543123171,1
35,229,21,3,0,2,1,53118.218500138384,0,100,0,2,0.5459555867489037,0.7869084761481191,1
17,83,87,2,1,0,2,53400.934560351794,0,102,1,0,0.5260864387477651,0.08239201435078468,1
37,115,22,0,1,1,2,74205.93006760471,1,82,0,6,0.280075423029875,0.3078986491428349,1
16,269,29,3,0,6,4,61304.1186363606,0,157,1,3,0.8078726903130604,0.18937426375000857,1
36,280,87,1,1,0,5,63996.38543390888,0,137,0,6,0.48274988733182783,0.25412933868332843,1
10,143,59,5,1,6,5,53933.09830561839,0,132,0,3,0.3157735601727496,0.21103518930886628,1
35,173,33,2,1,0,5,22681.514442347838,0,24,0,1,0.48312766517485034,0.6910524550798756,1
13,248,53,4,1,0,1,36813.96850256775,0,4,1,1,0.6448929339941204,0.47902236227139133,1
32,221,37,4,1,4,1,67837.7223584904,0,16,0,5,0.20410070062366,0.36905805584142887,1
32,182,10,3,1,0,3,44624.60218578888,0,5,3,3,0.6764074378591746,0.03416121206508867,1
28,159,26,5,1,4,4,53009.61694577193,0,5,0,2,0.8187362598093872,0.20196458050005572,1
29,109,50,3,1,3,2,33112.11075584808,0,20,2,6,0.23136996614287372,0.10496335059572078,1
10,166,93,3,1,2,3,53459.5013750861,0,27,0,5,0.1298484006618894,0.7880297826666828,1
35,169,15,1,0,5,2,42619.85428325779,0,24,0,4,0.7788882801875789,0.3698567164514547,1
34,274,24,3,0,0,2,79550.78047347163,1,16,1,1,0.6796090658842291,0.006411262582049249,1
22,280,62,0,1,3,3,67001.44024449783,0,94,0,6,0.6908607637367383,0.6594731813429457,1
16,109,96,5,1,6,4,29720.758014215524,0,6,2,0,0.7381991844550031,0.30258043519556477,1
40,167,61,5,1,4,4,53197.86405019894,0,17,1,0,0.5045486822948071,0.3076244532638897,1
35,270,79,1,1,5,0,73277.46266708766,1,150,3,4,0.6691815510505115,0.4534782617597745,1
11,260,33,1,0,0,3,69630.36859527887,0,24,2,2,0.3102425254005221,0.4819209636224838,1
32,61,78,1,1,0,1,48370.08415875269,0,14,1,0,0.3153028473380499,0.1508807129830555,1
25,116,11,1,1,0,2,42092.024856783384,0,8,0,2,0.5968775707827034,0.29694797483591273,1
40,117,31,3,1,4,5,5529.124233074861,0,26,1,6,0.6916536240921023,0.2391232053606056,1
12,216,92,2,1,0,1,75937.31617428844,1,30,0,0,0.21047503221853994,0.6007781620527367,1
15,184,70,1,1,0,1,63988.05819541398,0,131,0,2,0.5930254678259179,0.03328922648322892,1
12,209,63,2,1,3,1,64828.14615157585,0,166,0,1,0.11638309096404072,0.20504609764127998,1
29,221,35,1,1,1,1,61041.72173177055,0,21,1,1,0.6358131825976309,0.13309179060415163,1
18,252,57,2,1,1,2,38027.58247806513,0,173,1,0,0.891855791604576,0.2881826965851025,1
23,166,40,1,1,5,3,76133.91772574047,1,29,1,2,0.10813199570086994,0.7047559577509936,1
31,217,73,4,1,4,0,42439.87308246354,0,22,1,2,0.28452092620440944,0.38482339957654066,1
14,78,78,4,0,6,4,62846.24900080105,0,30,1,6,0.6024842936880943,0.2314167272814126,1
19,129,47,3,1,4,5,45104.656354033716,0,5,0,6,0.8832792196902721,0.22834157451150464,1
20,184,25,3,0,0,2,69059.9905464427,0,10,1,2,0.4070983172358619,0.6932641512547199,1
39,160,85,3,1,5,4,37570.781622122355,0,8,0,2,0.8266585933332931,0.6175148281566988,1
34,290,67,0,0,2,1,9136.601016390965,0,11,2,3,0.5922579068531333,0.593669212865363,1
25,289,47,0,1,6,2,28206.51606941152,0,6,0,4,0.5304246229810445,0.5782071257972645,1
27,128,54,3,0,6,4,60331.153184512215,0,30,2,6,0.7590070890635008,0.557791756335543,1
21,139,77,0,0,3,3,39496.916191001525,0,28,0,0,0.8833111104480538,0.21043760530061684,1
37,119,74,4,1,0,5,65640.5753501874,0,14,0,6,0.6455098813344551,0.12378781963544037,1
16,247,97,0,1,3,5,41623.5147696593,0,9,1,0,0.7036622083965329,0.6384570598199588,1
12,196,90,1,0,6,3,54086.064778437445,0,63,0,3,0.466889072496984,0.5391289389732185,1
12,227,92,5,1,4,3,7742.290247759454,0,4,0,3,0.7520157262958285,0.7905826117741641,1
29,220,51,4,1,0,4,23501.87736884618,0,16,1,2,0.35749688166365745,0.14387022448922712,1
22,68,35,5,0,3,3,74609.05758876502,1,25,1,0,0.19122839079138515,0.5785305439946246,1
24,178,84,1,0,2,5,16506.98776932395,0,11,0,0,0.47818107082243755,0.10986634791516217,1
12,204,27,1,0,5,2,43372.33263164993,0,30,1,2,0.5164292784380471,0.07270543910447769,1
14,56,47,3,1,5,0,56381.63870484073,0,30,2,1,0.3327631763409079,0.4455863548476965,1
40,106,100,1,1,1,4,15477.587512707207,0,23,0,3,0.7194815109866424,0.11706203906696314,1
16,99,71,2,0,6,2,73678.64976494353,1,19,1,2,0.6640946308781781,0.747199836758036,1
23,62,46,2,1,4,0,38790.836505182684,0,26,0,5,0.21551741671568853,0.7339895142731849,1
11,290,53,1,0,5,2,78744.89571634564,1,20,1,1,0.1837391412322809,0.6786755951492788,1
23,209,50,0,0,0,0,47289.48193155879,0,1,4,2,0.7236710671865456,0.39299303224049914,1
13,129,58,1,1,6,5,51319.712804096394,0,183,0,6,0.2407074819153651,0.2564344414328638,1
17,191,14,3,0,5,2,72646.92798382406,1,30,0,1,0.7311160791647966,0.4501004924384832,1
38,97,55,0,1,6,5,20968.87096131542,0,111,0,4,0.3012295076329108,0.5685203526533459,1
39,122,31,5,1,0,0,35498.22949474829,0,3,1,0,0.8102537521160547,0.337491517084103,1
33,75,37,0,1,6,4,62954.88614065698,0,2,1,3,0.49212432578633714,0.33613927103540325,1
30,275,96,1,0,3,5,20985.091693923518,0,20,0,4,0.4133041830388421,0.6966736515967293,1
16,163,50,2,1,2,2,62692.78961732749,0,12,0,1,0.8813662919305696,0.04226013817957228,1
23,272,95,0,0,2,1,31106.870118514096,0,70,0,2,0.8254263786610477,0.12566482553478883,1
32,219,23,0,1,6,3,28531.642168620416,0,27,0,3,0.8574174749984391,0.6002478129335724,1
11,69,93,2,0,2,4,52224.11776102822,0,3,1,3,0.7774137291811656,0.1621886705321674,1
37,72,25,1,1,3,1,15726.517854279875,0,28,1,3,0.8479078657800974,0.4674997753592918,1
26,114,97,0,0,5,2,64401.55796470098,0,24,0,3,0.4465087046313375,0.1691774174966231,1
23,111,32,3,0,3,5,69491.85316241405,0,6,0,1,0.8107356263880954,0.6708497053930256,1
14,291,12,3,1,5,5,14100.720656312325,0,5,2,3,0.8161955208509539,0.6697174294800099,1
23,127,68,2,0,1,1,13161.679313438146,0,155,0,0,0.8550980620723483,0.17205709283873052,1
23,265,27,1,0,0,1,73827.2542312902,1,25,4,1,0.5264187003451446,0.6532714699583089,1
21,104,57,1,0,5,4,32836.173867468475,0,8,0,2,0.8115017872234673,0.1620788570301319,1
16,188,93,1,0,4,0,16292.49429099559,0,85,4,4,0.29885793629039975,0.601150208026234,1
23,53,11,0,0,5,2,10895.117802554818,0,29,1,2,0.5358587994490899,0.5368902099115619,1
21,76,15,3,1,5,0,43945.123225773124,0,106,3,2,0.43503434786059475,0.23230743344576865,1
21,79,81,0,1,1,1,49581.85350482354,0,144,1,3,0.718651078269012,0.213919786512477,1
13,74,54,0,1,1,2,76184.88958854298,1,29,4,4,0.7021522099107395,0.05772481747499261,1
20,267,77,3,1,1,0,7784.6240297907725,0,90,0,4,0.3879237164385908,0.5627094994288021,1
23,74,82,5,1,3,3,4157.52321697196,0,10,1,5,0.22680598589722772,0.17707748078697436,1
36,110,36,3,1,1,1,40639.86687479172,0,11,0,0,0.17749012873827769,0.267707316700334,1
36,264,17,5,0,3,1,24762.203565180567,0,121,0,6,0.375026800935624,0.1804520279191366,1
22,261,54,4,1,4,0,53318.74065840009,0,0,4,2,0.8761320072666862,0.21717617779573112,1
35,80,22,4,0,5,3,76549.1052166492,1,137,0,3,0.37797561496551435,0.1675694499171675,1
37,292,69,5,0,1,1,6007.377641976315,0,30,0,1,0.487392493941683,0.7107285468961124,1
29,153,65,1,0,6,2,56686.75499572366,0,18,0,0,0.5946948898334368,0.0848324949909511,1
31,260,76,2,1,2,5,24548.61542902631,0,121,2,6,0.5692534397127365,0.3301759582994515,1
35,83,45,5,0,1,2,68743.05679203109,0,10,1,2,0.7848657091484401,0.5625850871808289,1
10,268,10,1,0,3,4,49038.319896428126,0,9,1,1,0.16027340190565675,0.5156601337816604,1
24,63,44,1,1,3,2,46782.60637399299,0,11,1,6,0.8801833873110652,0.626743373317638,1
19,94,41,3,0,6,5,18977.89615112092,0,10,1,2,0.436106592667594,0.30605953994450563,1
10,286,42,1,1,2,5,55222.15468982382,0,17,1,1,0.6591827316676604,0.721477380750921,1
34,238,23,4,1,0,1,26496.59971956307,0,34,1,5,0.6731238000654255,0.34131391942688083,1
23,251,66,0,1,6,5,52637.53750404749,0,0,3,3,0.20682018973574345,0.09347617953014545,1
16,193,47,1,0,0,0,51293.76569274972,0,121,0,5,0.14825808804552937,0.3035472537671799,1
27,63,71,4,0,1,0,42559.7444862343,0,179,0,2,0.8241015642764478,0.7387140007478982,1
12,111,61,2,1,2,0,60426.407718613256,0,9,1,1,0.6432413828662115,0.09553806416144278,1
38,181,70,2,1,5,2,57950.77609550132,0,8,0,4,0.6758561860099834,0.3862071672939066,1
22,70,43,1,1,3,4,41789.05562947959,0,15,2,3,0.609466488991973,0.48199169313036433,1
15,159,46,2,0,5,2,29671.554019647807,0,177,0,2,0.5596126488930943,0.07140791570903948,1
26,83,25,0,0,2,0,76892.94361643691,1,6,3,6,0.5348712329368835,0.5060189149637133,1
32,212,44,4,1,6,1,44942.86084437183,0,181,1,0,0.6548630376440898,0.5503884887716557,1
17,126,12,3,1,6,4,22651.968414691815,0,26,0,0,0.7187012406046108,0.4433601490866491,1
18,300,69,1,1,1,3,5558.799838044833,0,3,1,1,0.6898857208812399,0.025162990407209575,1
33,157,68,3,0,1,1,13205.375341371868,0,176,0,3,0.5244884495806825,0.5629631525418742,1
20,165,97,3,1,5,0,31177.34334408459,0,25,1,1,0.6559693153409639,0.0683254825224843,1
15,208,35,3,1,2,0,51911.830709559865,0,54,0,1,0.7940175747875111,0.678972646894877,1
37,171,10,0,0,0,4,75307.4948322766,1,7,1,2,0.12175669508634443,0.7680160210183615,1
25,199,33,1,0,6,5,66130.76733357928,0,6,0,2,0.6482577111153025,0.7091360333706014,1
31,227,91,2,1,3,0,24373.33536513019,0,21,4,0,0.4951908931485174,0.4485487698194479,1
11,145,74,1,1,0,4,21847.72490929104,0,31,1,2,0.5893516777905796,0.7467285942753957,1
27,172,18,5,1,0,4,15087.661163848517,0,30,1,1,0.33922616618249934,0.034454308619614515,1
16,236,62,1,1,5,5,21762.519788025573,0,18,1,0,0.81814565655123,0.46264512595706,1
10,182,18,1,1,0,4,35765.939774434984,0,14,0,0,0.5750034342365894,0.6363465069580458,1
34,222,23,0,1,3,5,40113.933823954896,0,7,1,3,0.7810937555970411,0.22752509457354916,1
30,112,37,5,1,1,2,42188.668209193675,0,27,3,2,0.8340490799335314,0.03330306322025285,1
17,85,56,2,1,1,1,27643.881003754115,0,163,1,2,0.5880952343848111,0.3235197778004603,1
32,103,70,5,1,4,0,46544.15646778687,0,134,4,5,0.723860027210306,0.20380354928968078,1
34,109,24,1,1,4,5,28713.048928028617,0,15,1,4,0.4187831147719903,0.4972498121690675,1
12,203,77,4,1,4,0,71381.66381379428,1,4,0,2,0.7254858726092723,0.5094665539685831,1
21,184,56,3,0,5,5,48750.14958443629,0,15,1,6,0.8603854248180377,0.7780068376993976,1
14,112,54,4,1,2,1,56934.720011783415,0,7,1,3,0.5783852451746256,0.3320811537383048,1
13,87,100,4,0,1,4,68431.13318510048,0,28,1,2,0.8839322829756777,0.21202093568495234,1
18,279,69,2,0,5,5,38779.363087131445,0,53,0,2,0.2240996570749621,0.27736034137161764,1
25,161,77,5,1,6,2,32092.88696682255,0,71,0,0,0.5017555541659433,0.355439712174861,1
18,171,79,2,0,4,3,78646.83595226372,1,30,4,3,0.4995784487985335,0.3661664805866814,1
10,207,70,3,1,1,3,8506.335830254324,0,11,0,3,0.8737825631620215,0.6885796628438288,1
32,288,63,1,1,1,3,15454.300982408133,0,10,1,4,0.46306882900807605,0.008414760984187452,1
27,63,18,1,1,4,3,49275.57589284286,0,15,1,3,0.8205480853080507,0.128119496998697,1
36,87,40,1,1,5,2,13058.904776740455,0,30,1,1,0.18041415621359136,0.02214392677536381,1
26,184,78,0,0,0,5,10265.64062416706,0,82,1,0,0.7569789739323858,0.04682576519274506,1
29,233,52,0,1,6,3,7939.3717995978195,0,0,0,5,0.8752517807945674,0.28587843560264886,1
20,166,73,0,1,6,0,13442.187897396772,0,16,0,4,0.5108897459667732,0.03202536101158624,1
40,164,36,0,0,3,2,37146.03634672198,0,55,3,0,0.33485458539599733,0.3196328583087818,1
36,126,69,0,0,1,3,69329.15808657437,0,8,1,5,0.7962698838106683,0.4099268845780597,1
12,87,46,4,0,4,5,3087.4250571889356,0,145,2,6,0.43770608799639416,0.5839767805175852,1
10,275,16,1,0,2,2,14860.496037940251,0,1,1,4,0.6795683282314842,0.17682648524723002,1
28,238,53,0,1,5,4,3185.0788170208607,0,126,0,2,0.7774662698925252,0.12940984549481516,1
35,113,61,1,1,2,5,44258.31562204834,0,21,1,5,0.6810554413116148,0.43115159563651634,1
15,130,62,4,1,1,5,10470.196649552536,0,17,4,1,0.7697816240556341,0.16412148874906485,1
39,300,52,4,0,6,2,52283.02015040843,0,23,0,1,0.7744995087024784,0.10079928865762869,1
11,300,28,2,1,5,3,3464.786122858887,0,121,0,4,0.2610577439507855,0.7478164675436874,1
21,79,51,4,1,3,2,5353.078940806065,0,51,0,3,0.6508495830032124,0.16254656211098462,1
30,82,48,1,1,1,2,17167.09676890671,0,2,0,2,0.6060088694758282,0.20986892267424892,1
24,200,37,1,1,1,3,35610.1156890084,0,25,4,2,0.6472985263818793,0.759438764227588,1
