title_length,desc_length,num_words,num_links,contains_telegram,suspicious_keyword_count,emoji_count,prize_amount,unrealistic_prize_flag,organizer_account_age,organizer_past_events,posting_frequency_24h,duplicate_similarity_score,external_link_domain_score,label
34,396,137,0,0,12,11,54996.29935985406,1,506,461,10,0.5316628860843771,0.753061130101678,25
49,633,124,1,0,7,14,22613.893912846772,0,2039,222,41,0.5029765789952192,0.14655034165230219,988
9,28,130,1,1,24,20,39117.9206859111,1,3035,129,35,0.06912639134562426,0.32965037493239024,187
82,457,186,4,1,6,11,15407.70005317474,0,417,382,49,0.5170276888361387,0.9030895121407447,442
21,538,130,3,0,7,4,58315.13469169738,0,1037,465,7,0.4506498700986842,0.08045469387926474,959
85,341,56,4,0,24,25,31793.595171314068,0,610,482,13,0.44436493590567183,0.27602051711318953,488
84,890,22,3,1,17,3,27733.157505874577,0,880,160,30,0.28308981648467957,0.6588203618568864,376
35,708,161,5,0,10,7,58084.06401803244,0,2763,400,1,0.9420293896053563,0.36857354167746836,931
65,185,195,1,0,14,14,69798.22598404184,0,1888,160,22,0.8659621666608356,0.5776295510284896,901
67,971,159,6,1,24,21,2136.8696710201384,1,2341,231,4,0.352459710341262,0.2320908597093746,647
74,224,29,3,0,14,0,33928.27654687136,1,299,308,47,0.6537694574725664,0.5695152473424415,521
29,338,44,4,1,24,13,7663.621672098486,0,2754,187,16,0.2770479599105593,0.6541652308099463,52
87,363,7,5,0,8,10,66431.39945412992,1,1966,134,37,0.16554337811556163,0.12512795732836246,275
95,206,137,2,1,0,16,21280.434900020482,0,632,352,28,0.7919821790719269,0.5184497300172374,788
45,882,34,0,0,16,5,59455.70813894041,0,979,193,46,0.10445089912058503,0.42733548364541285,619
21,82,165,1,0,0,14,25907.830204877908,1,1721,278,38,0.8105562441141899,0.9545796251828667,862
15,110,101,3,0,14,8,38071.533853960056,0,2976,378,42,0.3947565681438967,0.4164189819933426,64
88,151,59,6,1,24,11,71001.83658973013,1,126,250,24,0.7630604698947381,0.18416757624136038,107
88,865,198,2,1,11,12,76800.94804642705,1,889,32,27,0.6497257368004814,0.36706970179972165,751
6,200,47,5,1,18,5,42158.38224177392,0,1039,459,15,0.19937811085435897,0.1984525624977056,189
96,112,129,4,1,14,2,41727.83045430015,0,3484,238,10,0.08414081542185325,0.11564698146916541,488
68,849,108,0,0,14,13,57603.05417453628,0,610,232,1,0.5041775911990598,0.2854396224986918,797
96,80,106,6,1,14,1,48081.337133638386,0,1759,418,50,0.7950902859118365,0.1814595464998202,973
13,930,166,2,1,24,9,46611.22132950152,1,2162,391,28,0.2696958602878986,0.8048175495495891,244
45,846,104,2,0,24,18,73928.14698096669,0,3598,132,27,0.6092064757983702,0.18408239577765872,164
59,609,46,2,0,3,19,54018.39632610175,0,2154,164,24,0.6607745460981097,0.11464679119460897,488
78,273,172,0,1,15,24,38495.13796630029,1,2038,118,10,0.5982193939701373,0.3944581853955026,228
36,423,33,5,0,14,23,74215.58135932758,1,1857,407,47,0.5476877126604158,0.650329872960345,367
64,306,35,6,1,2,25,31797.688236148013,0,1706,465,27,0.5737229897143008,0.11650540517020647,241
26,629,7,2,0,10,8,4460.575272489387,1,1722,445,44,0.7355774697042718,0.1565591141470558,855
73,492,16,5,1,13,7,19941.520546959076,1,3601,99,28,0.83219292971869,0.5235415430540107,644
11,635,34,5,1,0,16,62533.12769475086,1,2840,354,25,0.21211252604791064,0.3998046161876764,695
46,605,135,2,0,6,7,19386.435983970336,0,689,475,36,0.24847565228458224,0.4129466173856803,842
6,965,145,5,0,2,3,23522.95926275751,1,3078,217,2,0.02761793838077542,0.3422365489585767,278
61,939,82,3,0,20,7,77344.37218865649,0,2121,116,17,0.9521115602393294,0.64996757874693,348
22,218,4,0,0,11,25,45836.44452416166,0,1743,491,19,0.034083366752059474,0.6432650755160404,724
19,232,5,4,1,9,4,49648.16586304651,0,1724,41,22,0.13374277982995864,0.1983961278889277,386
9,716,149,3,1,8,19,54434.53788498519,0,2897,78,44,0.7858394201810927,0.15830545442139132,649
87,427,86,4,0,9,14,77997.9652242954,1,39,404,21,0.014118608103109942,0.7644751731697206,472
75,492,164,0,1,1,6,32786.927444196626,0,2366,203,16,0.9465575846426415,0.5277887339958522,117
75,834,78,2,1,24,12,50047.77834296104,0,217,40,18,0.54023668391855,0.2908158510839456,649
46,511,160,1,0,1,20,56780.18116593556,0,3432,104,36,0.8007731777939369,0.6936364762104877,507
10,718,81,5,0,25,18,60534.826293491635,0,301,17,39,0.766274350460812,0.20287060517709987,325
55,583,18,3,1,6,8,25752.435111058905,1,3322,426,40,0.4437123338733052,0.035414702963455946,100
27,688,155,1,1,14,0,53197.55576831217,1,1885,442,32,0.9980355448451007,0.6876955144150358,436
16,122,133,0,1,0,2,52336.48514944429,1,2433,94,5,0.9456684840050836,0.9556410799999849,131
55,500,190,4,1,1,20,4977.522933000114,1,600,371,5,0.464143953610202,0.9034157545065356,82
70,272,175,3,1,12,24,26528.38316726304,1,1522,424,4,0.8742163152702905,0.8937878775066996,894
97,800,89,2,1,8,25,35222.55182372528,1,2388,74,23,0.9892229023705773,0.8752620875550919,696
36,42,18,4,0,14,16,55454.84355287184,1,1914,107,18,0.0003017017883234496,0.7188940079914552,1000
57,364,113,4,0,15,25,71945.12284898935,1,737,246,42,0.27451358239517887,0.5507762535680781,827
21,303,161,6,1,10,1,64968.466277244,1,454,282,23,0.09329179803112042,0.22605253684169402,536
69,747,84,0,0,1,16,27712.767633643874,1,1668,119,42,0.8475791417341156,0.3606631491658283,494
5,954,163,4,1,23,19,55848.1475699637,0,17,289,48,0.13938282902914811,0.32238315288745545,397
30,789,195,0,0,13,7,54148.31093701498,1,1165,15,0,0.05970211516771384,0.793107466800211,622
89,854,28,2,1,24,5,64882.713699741864,0,1193,466,7,0.7785517126245713,0.9152658012302057,866
42,637,187,5,0,11,23,14568.798457269351,1,2695,424,40,0.9011331324914431,0.017679984335424725,406
20,255,36,0,1,3,23,24412.631108197536,0,3257,25,42,0.715341624504787,0.8326564952491876,215
54,316,3,1,1,20,4,29277.733829955116,0,2870,35,30,0.863108808006233,0.21419098941519565,954
29,828,170,5,0,25,13,1913.3471520287912,0,2170,339,21,0.7308370506133217,0.9814241090821011,587
93,921,109,1,0,25,16,46657.88043091095,0,3083,481,0,0.23049959913130236,0.39431952002844606,575
31,392,58,2,0,13,4,56312.04790116741,1,2245,275,6,0.40735229126849914,0.10613312206067593,656
77,26,130,2,1,8,10,78764.76475494665,0,359,338,35,0.2685077300340277,0.9539451317643635,511
71,657,200,1,0,25,12,3522.3927356311247,1,882,412,13,0.6516485904595359,0.4233571897123599,806
40,208,64,4,1,15,10,12662.439467760316,0,1085,433,36,0.8093203772207078,0.49395457126951503,236
95,945,36,4,0,6,20,5048.208696965809,0,877,429,22,0.17021872155586593,0.7725534908035228,848
42,491,163,5,1,19,9,39840.582305220174,0,1952,343,38,0.1370077217212219,0.26459406810938035,227
95,616,90,1,0,12,21,10481.382175043404,0,719,184,5,0.8997419614359597,0.5396860473549122,34
62,735,119,1,1,6,5,32879.391396827836,0,1686,23,31,0.15982514485568333,0.81740304860782,560
34,614,52,2,1,9,4,12075.616984502645,1,1157,461,25,0.5533062117655844,0.46139551346788543,351
95,953,17,2,1,15,14,28786.115603382477,1,1551,345,0,0.5889137721076183,0.8342506920813201,89
25,247,156,5,0,11,17,52530.6248821949,1,3631,403,19,0.8060701985711441,0.33779618913331244,880
14,595,89,2,1,10,25,72410.86215363025,1,3436,16,12,0.9898747019267841,0.7161479907820103,711
42,856,162,3,1,15,18,55009.41632001114,0,3109,262,38,0.22421618898302265,0.026203545043378296,553
20,1000,199,1,0,23,21,23999.349224564914,1,671,64,38,0.01494399783627165,0.015397355462551943,539
39,915,115,0,0,19,0,70859.55356461837,0,2851,482,47,0.8935604422751272,0.6084845382879124,440
83,457,25,3,1,0,10,27210.30498198304,0,2655,11,25,0.30150188427947644,0.8848320983968667,105
53,446,110,0,0,15,19,61285.94592431766,0,1345,446,33,0.9476469163442279,0.31814559640985596,492
20,906,138,2,1,25,6,8945.281264991643,1,1279,250,20,0.5240969112210809,0.74342766187654,232
71,205,8,3,1,15,9,45339.845787850936,1,2640,255,39,0.15587365549649346,0.7494160410680428,319
35,49,113,3,0,23,24,10611.079324730668,1,2465,12,3,0.9238126463580135,0.3076682854495415,473
18,994,27,6,0,0,23,51225.77902773594,1,3547,333,26,0.7242642613260574,0.6898250304877656,960
83,246,59,5,0,16,19,30942.019186387573,0,2531,469,30,0.5940896066270712,0.38411437214897526,638
59,902,21,2,1,8,11,24397.11955995027,1,831,268,29,0.7689954778974154,0.94011687603207,784
9,485,115,0,0,3,11,44722.89601560232,1,400,155,40,0.5295714422278088,0.8532082900952666,211
94,678,66,4,0,6,6,79487.64311442559,0,630,11,0,0.8904184392372072,0.16895118445644497,920
56,353,111,2,1,10,15,65685.91608232126,1,3172,338,10,0.36268919560236557,0.1351185853378558,356
73,30,184,4,0,23,16,5201.762479035392,0,1899,274,19,0.07367746143513931,0.5081836723441631,485
11,839,176,6,0,3,5,7618.330784543233,0,2950,235,10,0.5684692930731868,0.8227674038116012,227
17,735,120,0,1,25,5,42653.06868332834,0,332,252,38,0.3151825178621066,0.09877411738253372,627
6,272,20,2,0,18,23,38365.815097878105,1,683,12,21,0.08681554856484441,0.10397392914849835,580
45,433,26,1,1,6,0,74277.98515651093,1,943,45,19,0.8404542275061037,0.028008986535181468,798
73,327,180,4,1,12,20,17251.01253401929,0,1657,427,13,0.8534637320857454,0.8091754113728693,298
93,318,45,4,1,17,12,65968.68291004721,1,21,303,41,0.8464221646712158,0.25480521894287644,729
65,841,121,0,1,22,18,21957.50128827805,1,1342,287,46,0.75576509385915,0.6623961446315071,616
11,336,7,0,0,7,14,57954.835593634656,1,1943,45,1,0.854929322396138,0.6025378862632212,961
29,785,121,4,1,25,20,29373.92301090774,0,2901,121,31,0.3879078422089306,0.8841202141215702,991
97,356,80,0,1,19,0,63826.18708874494,1,2840,264,26,0.521224809867852,0.918548140484599,167
35,743,170,4,1,2,16,15240.333244579264,1,1165,422,44,0.5815041051491204,0.4713160724108594,24
60,101,17,4,1,0,11,10985.861469053407,0,2720,472,24,0.7506833173999827,0.35640021767242225,640
78,326,162,1,0,13,19,29787.49588923629,1,3187,231,15,0.24495649853145984,0.621240602419561,541
74,308,167,4,1,18,2,2018.3916066407537,1,3032,10,22,0.03432138384940431,0.982415291942678,962
36,291,25,1,1,22,17,23717.14937060145,1,1937,260,6,0.6259118525262027,0.8785307831193235,210
19,959,56,2,0,10,20,67953.91935532304,0,940,222,30,0.547883739364075,0.4528153250559219,527
80,816,30,0,0,12,24,62769.393935116605,0,1359,482,9,0.382751574708034,0.36279045177035296,280
57,453,87,4,0,4,23,9933.359537585437,1,535,134,3,0.5864715660486628,0.4060853829075217,670
33,192,61,1,1,19,22,71510.51254895028,1,744,135,8,0.5074996809601644,0.7886854383760382,967
86,139,109,3,1,4,25,46615.63810278332,1,1941,204,31,0.7097960772802777,0.6108177374119977,623
12,107,97,1,1,1,7,18382.0919070146,1,2413,474,6,0.21707817049272915,0.18525212621898435,49
75,458,194,4,1,15,21,6243.359211999582,0,658,120,22,0.1880967251587563,0.8339398524608782,777
58,194,44,4,0,22,24,63389.02342966711,0,632,353,30,0.6794665475723981,0.12579441829113558,780
66,778,78,0,1,13,3,13656.146503603351,1,3594,364,47,0.7373100170154837,0.5026220835393478,164
73,694,156,4,0,3,3,75859.43566811692,0,2660,410,31,0.8430341410012613,0.48429814151922257,684
42,825,134,0,1,20,22,72323.05253349597,0,1459,23,6,0.24386666766775977,0.5549573042342194,327
95,608,119,2,0,13,11,39457.541047839,1,1447,270,25,0.5558562868700307,0.7858424408716831,325
91,289,188,3,1,7,4,8374.969886630646,1,1879,333,33,0.24569225245760273,0.7048744204129287,196
66,794,52,5,1,13,2,65448.27778247006,1,2505,9,6,0.619211309334299,0.010884831220177249,372
12,350,188,2,1,25,19,2298.5914095282596,0,95,69,34,0.8847617375181397,0.9971137009143612,134
79,66,85,4,1,14,2,53718.05101455092,1,1437,444,41,0.4953705323608828,0.8377636687257874,716
16,194,95,4,1,20,2,3622.8365123137287,1,666,260,34,0.47705812858035235,0.16232044815817148,692
69,532,160,2,1,4,6,67530.4207596555,1,525,479,13,0.4578838262418936,0.5666530005186614,104
61,396,196,5,1,25,14,47566.75892434872,1,166,337,39,0.02508138285698991,0.6459888795937534,342
74,788,46,4,0,3,0,59832.6958032213,1,866,145,3,0.7594879527002314,0.4849191314534653,874
45,792,139,5,0,3,6,73648.00033137026,0,1211,336,0,0.6183710448222426,0.974816785200159,22
25,110,145,1,1,16,3,63705.82569832321,0,2544,368,24,0.4250622592877362,0.4426006468716227,519
43,400,95,2,0,19,12,14838.20097385815,0,3178,205,20,0.8848834611329773,0.36988063558303885,450
7,447,21,2,1,20,5,7816.22040304877,1,2964,37,39,0.650482913052124,0.2842448480825358,786
23,139,46,3,1,20,11,46681.21462987212,1,2501,160,4,0.6942445246330357,0.32682856379516734,676
94,202,165,0,1,2,21,55702.74789545522,1,1489,202,22,0.11852626365241381,0.8314558359140954,278
65,604,38,3,1,11,5,24545.323404278894,1,600,18,15,0.603681641855849,0.05350406075526848,587
24,793,198,5,1,15,17,65021.48976802612,0,3147,336,9,0.6137158582758128,0.449929326631454,761
79,97,173,0,0,4,21,57753.29996479096,0,2785,408,8,0.5477875499483462,0.6691543366045986,455
56,362,163,2,1,18,14,12152.061795656606,1,3243,73,48,0.8939724306219841,0.6269865560608541,967
8,624,32,4,0,24,25,56525.1103462829,0,1164,193,5,0.7364610024126449,0.11699127206131266,166
97,915,140,1,0,4,15,78877.14116733572,1,3568,218,19,0.5247418816161684,0.09924140348567523,411
51,369,93,1,1,8,14,63180.141730423085,0,3199,167,0,0.39466984313641285,0.9552199857316227,628
47,940,169,1,0,4,22,77150.29010427334,0,3377,359,39,0.8741300947380435,0.8287773741436162,359
78,287,100,0,1,15,4,58213.43328405133,1,813,78,18,0.9335118266725706,0.263651704230788,500
12,470,198,6,1,23,19,44757.90476128821,1,2624,73,6,0.8334664711194933,0.15250776966346635,582
51,74,62,6,1,22,25,61079.959498594595,1,2465,332,48,0.7745677135408046,0.997428090796209,755
82,607,193,6,1,12,2,52141.569441547945,1,2179,443,8,0.35269632700549836,0.5515391312994072,197
61,360,26,2,1,24,15,29355.20447460034,0,2557,223,48,0.5475628913006818,0.6207533967220317,954
93,533,23,3,0,0,11,71450.9069123176,1,2070,27,9,0.5418571018017218,0.5309406335988692,974
77,590,147,3,0,23,18,31928.198770637577,1,2070,278,30,0.8181023330612612,0.8186550679062917,113
27,991,4,2,0,2,4,59659.75716162835,1,1415,183,24,0.6810426077164345,0.8274037943055832,120
9,585,17,5,1,3,24,52367.88968266738,1,3127,222,13,0.9425342728662633,0.6797758144330943,264
9,501,8,1,0,17,1,13162.673088850917,1,2807,237,46,0.06922490697402672,0.27451084368129164,689
59,744,126,5,0,7,9,20965.6759307093,0,679,314,22,0.6374703056546316,0.4298815600023378,699
68,33,200,0,0,16,22,49604.7368853656,0,2792,310,39,0.174977739558289,0.5490827967655907,350
30,814,42,0,1,9,15,71016.70735238427,1,1113,333,4,0.5026707079745291,0.6978263432209526,184
10,352,77,3,1,23,9,3049.8431343350703,0,180,174,25,0.5513299285265312,0.24956733225175798,823
94,884,174,2,0,9,3,66073.94197105686,1,940,26,31,0.8893467129503329,0.32886280865130724,347
73,100,113,4,1,4,22,79359.75251382502,1,1604,469,12,0.2390529054588133,0.9696044759017038,689
24,576,100,0,1,18,2,62827.297610701455,1,621,358,5,0.7711719221654366,0.47596682740610374,677
45,224,150,1,0,3,21,7208.567595149532,0,2299,256,19,0.24418364893300482,0.7745537286840719,601
55,734,187,3,0,22,9,29833.38027940332,1,493,256,41,0.5229738078100747,0.6310318181044985,259
76,380,171,5,0,25,25,27064.933077932787,1,293,355,0,0.3975810792279435,0.20636829419630875,452
58,384,7,1,0,1,6,9367.194676950689,0,3222,165,1,0.8880033072682999,0.5624791603467156,930
55,582,162,4,1,4,23,23412.587863234457,1,1576,123,12,0.031860322969611055,0.11276963701103171,611
64,356,148,2,0,7,25,62807.90075014922,0,422,274,32,0.7427930986791054,0.06957961758881703,572
63,720,23,6,0,20,15,24182.732493251333,0,1805,177,41,0.0639693546166682,0.141566352221702,740
98,613,128,4,1,12,16,66122.95048028229,1,2485,12,46,0.06331366188344634,0.8923401374478366,941
71,796,147,5,0,22,4,72724.46035013162,0,206,418,8,0.08354459883593168,0.35916886638644785,980
96,392,113,2,1,4,19,48194.0998346521,1,208,459,17,0.43619161598108325,0.8150201534217143,382
83,629,123,3,0,6,8,77210.79721513668,0,2491,356,36,0.2094377393898732,0.32563778949743827,217
69,324,59,6,1,7,14,9126.491130347531,1,3132,80,15,0.467596643001696,0.9447610267342161,680
66,524,181,6,1,16,25,46270.210500363915,0,3404,56,37,0.880364755636818,0.7894786949635505,618
77,79,194,4,1,8,11,13015.167820932125,1,3227,38,35,0.042472123872576484,0.6169343036431579,880
12,984,90,2,1,17,1,11848.709296393788,0,2124,9,38,0.3000786236837929,0.6641789077123981,346
56,805,148,0,0,3,2,66901.73627772901,1,2714,64,2,0.05746684613641906,0.9149444576018356,252
64,800,148,2,1,16,17,61777.51937371367,1,2115,56,5,0.561573882055378,0.1403599441069472,918
24,814,100,5,0,15,19,45019.924107870786,0,2497,259,35,0.7217906816209245,0.22180623534029553,678
81,316,190,4,0,4,12,22455.106485114924,0,3331,166,47,0.008057932938045465,0.8494627718266826,384
85,859,90,2,1,16,15,61597.807096686505,0,210,133,24,0.6768181660643338,0.03211944642773623,18
47,277,158,1,0,15,10,27020.717099153255,0,1386,321,35,0.11351993663580096,0.47646067401717984,95
5,883,84,1,1,17,24,61774.532935549716,0,3179,387,30,0.0774830829261457,0.4787517568523655,217
63,61,145,3,1,12,8,33208.83075982686,0,2366,122,14,0.6571896180075604,0.3428347313547867,476
46,415,146,4,0,1,19,7921.61467503977,1,1881,293,15,0.7086290939913423,0.0419789440386954,105
44,709,68,3,0,13,21,66941.59485243123,1,470,141,20,0.7130008556450608,0.3528637744351918,11
46,345,18,5,0,14,3,40120.463894354194,1,2787,137,46,0.47292786262348196,0.7432526739238868,998
27,725,150,6,1,16,10,22341.199040027986,1,1309,264,38,0.011591191977371795,0.560495459249955,10
12,355,178,2,1,4,13,2515.1811667973143,0,3182,340,11,0.5884550874256411,0.09476418325820923,656
28,24,190,5,1,4,12,27435.51745061453,0,2650,389,13,0.5582225936586236,0.023027492455223397,870
37,279,108,2,0,12,1,7378.254203175234,0,3188,305,44,0.042169054165312136,0.09500262109629809,797
97,346,149,0,1,20,19,74900.27611217875,0,2907,204,32,0.7116393313428419,0.12115825865362884,943
27,188,186,5,1,10,25,33325.709687580886,1,3629,72,27,0.261642883576093,0.8984626464290555,429
80,587,56,2,0,14,18,60769.26329076493,1,239,40,24,0.5652521814678285,0.32520083826428736,740
31,936,186,1,0,9,7,58723.27997089547,0,2009,376,47,0.30757231908880167,0.26065523448192185,970
86,357,9,4,1,9,15,24739.487365432167,1,1776,67,7,0.4959810293859084,0.20068069006708156,612
47,236,134,1,1,1,3,43297.2015210355,0,656,404,35,0.556668322332537,0.08513433605624987,816
22,818,48,3,0,6,24,77526.86045236645,1,3344,42,38,0.4376239089424535,0.9253433436978398,896
6,744,51,6,1,25,15,9883.983196887353,1,2966,199,41,0.6885301476165451,0.006036894129447412,679
22,204,173,6,1,1,14,55927.83659398906,0,2092,55,28,0.8255133582902031,0.6646858861464653,778
58,227,36,5,0,10,6,77119.32684062047,0,344,404,11,0.011427706235812018,0.5133309040956059,812
37,372,69,0,1,22,17,28461.317835989696,0,2311,469,0,0.109925166304912,0.9081970811665849,294
19,647,87,2,1,23,9,56729.438634111604,0,1269,125,37,0.429692458348649,0.19875879709663402,78
42,636,162,6,0,8,16,37873.41115812037,1,2580,99,13,0.5737061642441491,0.9512945465474367,533
35,741,35,4,0,14,7,61672.1855415127,1,1507,261,22,0.2582594071913742,0.28476929274746665,9
71,779,187,2,1,9,0,65377.15618176881,1,2038,216,20,0.6689969262003057,0.4303349617899779,970
45,135,91,5,1,2,0,47019.33114712514,0,1022,381,28,0.7370249711227641,0.041952921548903066,453
38,205,162,4,0,7,22,59237.80765442486,1,2392,170,30,0.8992812431319094,0.8629946435098669,82
99,621,160,1,0,5,24,68082.62972172497,0,796,353,16,0.6987817804728191,0.24696328413916901,923
36,167,124,3,1,17,23,62664.00498187499,1,2646,52,45,0.8305872601420418,0.5290380400399274,733
33,523,57,6,1,20,24,79745.78430517943,1,2708,316,21,0.6312547459279959,0.49565485025494016,994
61,912,199,0,1,12,11,36587.05045249305,1,759,160,20,0.24200374218516973,0.8268350790107534,580
32,838,123,0,0,2,25,21308.945796721204,0,1632,20,22,0.1146177626234488,0.8465557929387604,138
7,571,92,2,0,2,12,10985.802613223603,1,144,440,23,0.02563506816856631,0.48516934878856344,527
12,386,141,2,1,10,3,9300.96540493912,1,3539,363,49,0.39727896338202906,0.5912428329656008,281
96,41,104,6,0,10,20,38686.0166912782,0,547,125,41,0.08734793046548817,0.7411368575348325,899
65,515,137,1,1,18,10,15397.32258505058,1,3098,474,31,0.27515238381742946,0.7485358244609965,916
51,479,183,5,1,25,13,20363.091137572574,0,3344,359,21,0.5572114347755166,0.1321896572189487,105
42,687,54,5,0,21,22,75558.23566518154,1,2694,104,4,0.4207259641623774,0.43156883112533984,403
43,803,154,5,0,20,12,18368.470318273794,0,2773,5,7,0.2766525784797935,0.38973411214687914,238
38,422,10,1,0,14,14,44285.39342202264,1,2163,360,16,0.7964405045577702,0.49928916516808575,987
90,878,171,6,1,2,4,3943.787750013513,1,2387,238,6,0.8748275129466111,0.2646073405910784,997
62,902,63,5,1,7,4,41084.18592432029,0,3203,270,49,0.8761578202417849,0.7933570283339685,476
47,840,114,5,0,4,12,6174.690663606278,0,98,404,38,0.97152269246513,0.7203101822196006,219
30,243,27,6,0,2,8,47447.150082147826,1,2088,382,43,0.2998332341572105,0.20524335135156735,294
33,643,36,0,1,23,3,38406.79025335447,0,675,128,40,0.6958862404457019,0.7578451395473604,343
77,960,47,4,0,21,16,56200.08601883702,0,2745,456,49,0.5053838562810525,0.42055626167982274,823
69,829,75,1,0,0,20,16816.226316869393,1,1480,141,21,0.5347107599539503,0.17980633847348215,731
5,116,194,6,1,2,8,76788.54344451382,0,1622,68,35,0.3193305706719186,0.5769440395099991,717
61,675,24,1,1,2,5,5738.952524009374,0,3255,57,0,0.3393223179239523,0.5644065319456933,214
27,403,185,0,0,12,13,58491.14620096658,0,2305,334,36,0.23674871071915304,0.11275224412486573,666
92,49,178,5,0,21,21,45216.92964828566,1,2126,362,2,0.9383410465817582,0.7281339925728898,444
8,497,145,5,0,5,9,55128.147403234856,1,1292,322,9,0.4571822007611679,0.9612352824134309,547
29,922,73,4,1,12,7,13985.739144036981,0,2820,449,41,0.3175117021654851,0.5596741181167094,98
26,641,80,1,1,19,5,71595.20491144624,1,2992,96,6,0.14986845730874743,0.6343362513749436,647
34,300,150,0,0,19,4,6267.790569364023,0,2170,452,6,0.3554568550013718,0.8422429573242933,284
83,125,36,0,1,25,0,51207.97365071055,1,2957,46,31,0.5379949048509056,0.3241441832892197,482
29,201,90,0,1,24,19,30050.286852187503,1,1179,278,38,0.4215944935369115,0.5457339772570263,899
26,379,59,0,0,4,20,45700.25008648896,0,3250,177,1,0.8323546223066456,0.05405139386987745,184
17,763,91,0,1,8,2,25074.37125813378,1,2221,402,24,0.7090651445649125,0.5953411226563708,308
49,959,24,5,0,23,7,56633.629291594305,0,3312,423,38,0.254717567195452,0.7842488195967522,784
14,845,129,6,1,14,11,20044.105663078888,1,2334,270,29,0.732628744364795,0.3431201092881989,239
91,30,73,0,1,15,25,3999.3594838097306,0,755,132,0,0.6192383726458639,0.7959192452727486,603
80,451,49,3,0,13,15,42298.68208234112,0,1958,443,29,0.8638348607629117,0.15369008321415334,324
57,565,125,1,0,21,22,44118.646740893964,1,2627,142,13,0.7718417387148643,0.04838098284699621,216
66,223,113,0,1,5,13,5097.118754419802,0,3446,462,17,0.9385937089692774,0.4200392689409116,152
48,928,107,5,1,18,9,79494.30160196437,0,1003,311,21,0.5919328715894963,0.7623579979083249,846
92,164,170,2,0,15,21,14347.597319090579,0,1056,251,7,0.13845023192206696,0.4361909770010469,171
36,760,55,4,1,9,22,46808.31174062182,0,3211,442,16,0.3048265723061391,0.9283611837050126,403
61,208,193,0,0,2,7,77351.3141280485,1,1175,100,14,0.2497309829920622,0.5674885638214828,509
9,478,14,1,1,6,22,35570.088069168334,0,563,342,29,0.43194852662193584,0.8521164930429991,237
44,31,29,0,1,1,20,52028.287382265196,0,98,162,15,0.719806146445867,0.6165690448527296,95
34,588,191,6,1,13,4,40705.31081445286,1,2975,208,15,0.06267713801848529,0.09414461288039044,757
55,112,27,4,0,5,19,2050.254224127628,1,2604,155,9,0.3306807240766846,0.723662651435495,468
91,239,172,3,1,11,15,65032.097259780225,0,2690,363,32,0.8036639531077437,0.20091866602291186,758
40,59,97,1,0,20,14,12398.327259200814,1,2321,429,43,0.16931649353402367,0.12385987220095662,610
37,260,152,1,0,13,14,46893.4879158074,1,2509,4,42,0.45774505848920055,0.8058360099282663,782
94,969,92,6,1,16,22,74752.11074262987,1,3400,97,8,0.07633078042719588,0.7157245889478152,17
33,932,98,4,0,11,12,17114.905245058762,0,2601,458,44,0.4393063089228578,0.12277571026044154,905
26,549,107,6,1,20,20,36227.90714234249,1,196,30,19,0.4575147074528332,0.15849506310272177,218
33,466,98,3,0,23,23,11666.875465932022,0,24,468,21,0.8557043459730461,0.6607203741860386,625
100,403,56,2,1,6,14,73598.04173051637,0,3076,388,4,0.24930704851044694,0.3604331711937877,579
92,998,87,1,0,9,4,23157.788713779002,1,64,494,47,0.7324461984766417,0.7426142289519957,298
5,242,46,6,1,7,11,54962.73099988894,0,240,270,30,0.20769691151907854,0.1327831794049381,140
25,136,187,3,1,25,5,74532.6978938746,0,2337,216,6,0.12366067311968865,0.7649095466858223,439
26,995,72,3,1,19,20,37910.74015863188,0,2503,377,11,0.9881726987504009,0.8008670711867435,220
62,55,21,6,1,2,13,44623.56607561391,0,1187,227,1,0.7257468783240437,0.12159206029992697,571
17,532,116,2,1,0,6,64310.77605396227,1,1869,462,27,0.28821957986930424,0.5731157356607348,134
53,701,135,5,1,5,5,35673.2623503118,1,3016,54,1,0.29206810859320376,0.8321355130819277,788
10,81,70,4,0,19,0,7184.478254547285,0,3580,40,3,0.45647885291487433,0.3141696170920114,60
100,841,120,1,0,13,15,75727.087718251,0,1531,238,47,0.24449619985034265,0.5839985917533469,254
43,131,37,1,1,25,19,55996.36826634396,1,795,6,42,0.4001956669567259,0.717761437137958,689
67,552,4,6,1,5,3,56200.32654529649,0,3359,448,20,0.662244293235296,0.7966302573387142,600
98,416,86,4,1,6,17,20652.076160706776,1,2680,199,31,0.28839409149498596,0.8143036724878703,73
81,993,108,4,1,11,25,11499.544045771912,0,448,470,0,0.00665862420719654,0.37757147375741107,935
56,356,89,5,1,19,12,3947.521449324272,1,1175,392,12,0.2779118639124254,0.2832466349021099,876
86,471,72,1,0,8,5,27528.815076762414,0,676,171,27,0.46153594351128824,0.8988795842290952,773
13,918,36,5,0,22,15,32435.367775472798,1,3053,155,2,0.8449750192915806,0.8847504670763661,521
11,931,33,2,1,12,9,45503.29342769077,1,1804,3,47,0.27565980919933286,0.6839282652346264,707
25,829,133,1,0,5,10,77653.04466482274,1,2481,28,25,0.32400347915099137,0.4224802535436404,402
20,796,142,3,0,3,18,41190.43984099696,0,3279,348,42,0.06914453830753597,0.9575180720642946,149
